TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS
1610612740,"New Orleans Pelicans",12,6,6,0.5,49.3,43.8,91.6,0.479,10.3,27.8,0.372,18.3,23.9,0.763,12.4,33.7,46.1,26.6,14.7,8.2,4.1,6.1,19.8,19.9,116.3,2.7,4,12,13,13,3,3,7,5,26,30,10,15,9,20,6,12,5,8,13,6,23,24,6,26,8,8,10,"New Orleans Pelicans",1610612757,"Portland Trail Blazers",12,9,3,0.75,48.4,38.8,82.5,0.471,11.8,30.6,0.384,19.7,25.8,0.761,10.5,33.5,44,23.8,16.5,6.8,4.1,4.8,18.6,22.5,109.1,2.5,4,3,2,3,15,26,30,14,17,25,5,7,4,21,16,14,18,22,25,21,23,14,3,4,23,10,10,"Portland Trail Blazers"
1610612737,"Atlanta Hawks",12,8,4,0.667,48.4,44.6,95.5,0.467,9.8,29.4,0.334,16.7,20.3,0.823,11.4,34.9,46.3,25.1,12.6,7.8,5.3,6.3,21.2,21.1,115.7,2.7,4,4,8,8,15,1,2,17,27,26,22,24,29,5,11,8,4,14,3,11,16,25,16,13,10,8,10,"Atlanta Hawks",1610612755,"Philadelphia 76ers",12,5,7,0.417,48,38.2,82.9,0.46,12.9,34.2,0.378,18.5,23,0.804,7.9,31.8,39.7,23.4,13.4,8.1,4.8,5.1,19.8,20.2,107.8,0.8,4,16,18,18,23,29,27,20,13,16,7,14,17,8,27,23,29,25,4,8,19,17,5,21,27,15,10,"Philadelphia 76ers"
1610612748,"Miami Heat",12,5,7,0.417,48.4,38.4,85.6,0.449,11.8,34.8,0.338,20.2,23.3,0.867,8.7,31.3,40,24.4,13.7,8.3,2.8,4.8,20.5,21.7,108.8,-0.7,4,16,18,18,15,28,24,25,17,12,20,4,13,1,25,27,27,15,7,5,30,14,12,10,24,16,10,"Miami Heat",1610612766,"Charlotte Hornets",13,3,10,0.231,49.2,40.5,92,0.441,11,33.1,0.333,16.2,22.8,0.709,12.5,33.5,45.9,25.8,15.2,7.4,5.7,6.9,21.3,20.8,108.2,-5.2,1,26,29,28,4,18,5,28,21,18,23,26,21,30,5,15,6,11,15,19,9,27,18,16,25,26,10,"Charlotte Hornets"
1610612764,"Washington Wizards",12,6,6,0.5,48.4,40.5,85.8,0.472,9.2,29.2,0.314,17.3,21.7,0.8,9.3,35.2,44.5,23.6,14,5.6,5.8,3.9,20,19.3,107.5,-3.1,4,12,13,13,15,19,22,13,30,29,28,20,24,10,23,7,16,23,10,28,7,3,7,28,29,23,10,"Washington Wizards",1610612742,"Dallas Mavericks",11,6,5,0.545,48.9,38.5,82.7,0.465,13.3,37.9,0.35,19.7,26.8,0.736,8.3,30.9,39.2,19.3,13.5,8.9,3.7,4.9,20.4,24.1,109.9,3.2,19,12,10,12,5,27,28,18,9,7,19,6,2,27,26,28,30,30,6,3,28,16,9,1,22,7,10,"Dallas Mavericks"
