TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS
1610612740,"New Orleans Pelicans",19,11,8,0.579,48.8,43.7,89.8,0.486,11.5,30.2,0.382,18.4,23.6,0.777,11.4,33.2,44.6,27.4,14.4,8.5,4.3,5.2,19.8,19.6,117.3,5.5,20,9,6,7,4,2,10,5,19,27,5,18,14,20,12,15,7,6,13,2,22,19,8,24,4,4,10,"New Orleans Pelicans",1610612760,"Oklahoma City Thunder",20,8,12,0.4,49.3,44.1,95,0.464,11.7,34.6,0.337,16.9,21.6,0.782,11.7,32.6,44.3,24.9,13.7,8.1,6.2,5.7,22.2,19.7,116.6,-1.7,8,23,25,24,1,1,1,19,18,10,21,24,25,19,10,20,11,13,6,6,4,25,27,23,6,22,10,"Oklahoma City Thunder"
1610612738,"Boston Celtics",20,16,4,0.8,48.5,42.4,86.4,0.49,16.4,40.9,0.4,19.3,22.7,0.852,7.9,34,41.8,26.7,13.2,5.6,5.4,3.7,20.9,20.7,120.4,7.1,8,1,1,1,8,10,22,4,2,2,1,11,21,1,28,7,25,11,4,30,11,2,17,16,1,1,10,"Boston Celtics",1610612766,"Charlotte Hornets",20,6,14,0.3,49.3,41.3,93,0.444,10.4,32.7,0.317,16.6,22.7,0.729,12.6,33.3,45.9,25.2,15.2,7.7,5.2,7.2,21.4,21,109.4,-4.8,8,26,26,26,1,14,3,28,28,17,29,27,20,27,4,13,4,12,18,10,12,30,21,13,24,26,10,"Charlotte Hornets"
1610612761,"Toronto Raptors",19,10,9,0.526,48.3,40.6,91.4,0.445,10.8,32.9,0.33,19.3,24.6,0.784,13.8,30.5,44.4,22.9,12.9,10.5,5.6,5.6,20.7,21.2,111.4,1.8,20,15,10,15,17,22,7,27,24,16,25,12,10,17,1,28,10,25,2,1,7,24,15,12,19,8,10,"Toronto Raptors",1610612739,"Cleveland Cavaliers",20,13,7,0.65,49.3,40.9,85.2,0.48,12.3,31.3,0.391,20.2,25.1,0.806,10.1,33.7,43.8,23.8,15.1,6,4.2,4.7,20.3,23.7,114.2,6.8,8,3,4,4,1,19,24,8,12,25,3,5,8,8,18,8,13,21,15,29,24,14,13,1,12,3,10,"Cleveland Cavaliers"
1610612751,"Brooklyn Nets",21,10,11,0.476,48.2,41.2,83.1,0.495,12.1,32.5,0.374,17.1,21.4,0.8,7.4,32.7,40.1,26.8,14.6,7,7.2,3.9,22.1,18.8,111.6,0.4,3,15,20,19,23,15,26,1,14,19,8,21,26,11,30,19,29,10,14,21,1,4,26,28,18,15,10,"Brooklyn Nets",1610612753,"Orlando Magic",20,5,15,0.25,48.3,39.3,84.1,0.468,10.7,31.8,0.335,19.4,24.6,0.79,10.2,33.5,43.7,21.1,16.4,6.1,5.5,4.6,21.4,20.6,108.7,-5.5,8,28,28,29,21,23,25,16,26,22,22,10,11,14,17,9,15,29,26,28,9,12,21,17,28,27,10,"Orlando Magic"
1610612743,"Denver Nuggets",19,12,7,0.632,48.3,42.8,86.8,0.493,12.3,30.8,0.398,16.6,22.2,0.751,10.5,33.2,43.7,27.7,15.3,7.2,4.3,4.6,19.5,20.3,114.5,0.7,20,5,4,5,17,6,21,2,11,26,2,26,22,24,16,15,14,4,19,19,22,11,4,21,11,13,10,"Denver Nuggets",1610612745,"Houston Rockets",19,5,14,0.263,48,38.8,87.8,0.442,12.5,35.4,0.354,19.9,25.7,0.777,13.5,33.4,46.9,21.8,18.3,8,5,6.3,21.2,22.5,110.2,-5.6,20,28,26,28,26,26,15,29,8,8,16,7,3,21,3,12,3,27,30,7,15,27,18,4,21,28,10,"Houston Rockets"
1610612762,"Utah Jazz",22,12,10,0.545,48.5,42.8,90.6,0.472,14.5,39.4,0.368,17.1,21.8,0.785,12.2,31.7,43.9,27.3,15.7,7.6,5,5.3,21.4,20.5,117.1,1.5,1,5,15,14,14,7,8,11,4,4,10,22,24,16,6,25,12,7,22,11,15,20,20,18,5,10,10,"Utah Jazz",1610612741,"Chicago Bulls",19,8,11,0.421,48.3,41.1,87.4,0.47,10.8,29.5,0.366,19,22.9,0.83,10,33.1,43.1,24.8,15.1,7.7,5.5,6.3,20.2,19.5,111.9,-0.1,20,23,20,23,17,17,18,13,25,30,12,13,18,4,19,18,19,15,17,9,10,27,12,25,17,16,10,"Chicago Bulls"
1610612764,"Washington Wizards",20,10,10,0.5,48.5,40.9,87.2,0.469,10.9,32.3,0.338,16.4,21.1,0.775,9.3,35.1,44.4,24.9,13.7,6.2,6.1,4.4,19.6,19.4,109,-1.7,8,15,15,17,8,19,19,14,23,20,20,28,27,22,22,3,9,13,7,27,5,7,7,26,27,22,10,"Washington Wizards",1610612750,"Minnesota Timberwolves",20,10,10,0.5,48.3,42.1,87.6,0.481,11.3,34.3,0.329,18.5,23.6,0.786,9.7,34.1,43.7,26.9,16.4,8,5.6,3.9,22.1,21,114,-0.7,8,15,15,17,21,12,16,7,20,12,26,16,16,15,20,6,15,9,26,7,8,3,25,13,13,21,10,"Minnesota Timberwolves"
1610612758,"Sacramento Kings",18,10,8,0.556,48.3,42.7,87,0.491,13.8,37.8,0.366,19.8,25.1,0.792,8,33.2,41.2,27.7,15.1,6.9,3,4.4,21.2,21.7,119.1,2,29,15,6,10,15,8,20,3,5,6,11,8,7,13,26,14,27,5,16,22,30,8,19,8,2,7,10,"Sacramento Kings",1610612756,"Phoenix Suns",19,13,6,0.684,48.3,42.7,90.5,0.472,12.3,32.9,0.374,16.9,20.9,0.809,11.8,31.5,43.3,27.3,13.2,7.5,5.9,4.1,21.5,20.3,114.6,6.9,20,3,3,3,17,9,9,12,10,15,9,23,28,6,8,26,17,8,5,12,6,5,24,20,10,2,10,"Phoenix Suns"
1610612747,"Los Angeles Lakers",18,7,11,0.389,48.3,41.1,88,0.467,9.6,30,0.319,20.5,25.3,0.811,9,36.1,45.1,24.2,15.4,7.2,5.1,5.3,19.3,21.2,112.2,-2.3,29,25,20,25,15,16,14,17,30,28,28,2,5,5,24,2,6,18,21,17,14,21,2,11,16,24,10,"Los Angeles Lakers",1610612754,"Indiana Pacers",19,11,8,0.579,48,40.8,89.6,0.455,14.6,40.5,0.36,19.5,24.5,0.798,10.8,32.4,43.2,28,15.8,8.1,6.4,5.7,21.5,20.8,115.7,1.4,20,9,6,7,26,21,12,24,3,3,14,9,12,12,14,21,18,3,24,4,2,26,23,15,7,11,10,"Indiana Pacers"
1610612755,"Philadelphia 76ers",20,11,9,0.55,48,39.3,82.6,0.476,12.2,32.5,0.375,18.9,23.5,0.804,8.1,32.4,40.5,23.6,14.3,8.5,4.9,5,19.9,19.3,109.7,3.7,8,9,10,11,26,23,28,10,13,18,7,14,17,9,25,22,28,24,11,3,18,16,9,27,22,6,10,"Philadelphia 76ers",1610612737,"Atlanta Hawks",20,11,9,0.55,48.5,43,93.5,0.46,9.6,29.7,0.324,18.4,22,0.836,11.1,33.5,44.6,23.7,13,7.4,4.9,5.6,20.3,21.7,114,-0.3,8,9,10,11,8,4,2,22,29,29,27,17,23,3,13,9,8,23,3,16,18,23,14,9,13,17,10,"Atlanta Hawks"
