TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS
1610612765,"Detroit Pistons",22,5,17,0.227,48,38.5,87.5,0.44,10.6,32,0.332,21.4,27.3,0.783,11.5,31.2,42.8,21.1,14.4,6.7,4,6.5,23,22,109.1,-7.6,2,28,30,30,26,28,17,30,26,21,24,1,1,17,12,27,21,29,12,25,26,29,29,7,26,29,10,"Detroit Pistons",1610612752,"New York Knicks",20,9,11,0.45,48.8,41.7,92.2,0.452,11,34.6,0.316,20.3,25.2,0.804,12.4,33.5,45.9,24,13.7,7.2,5,5,22.6,22,114.6,-2.3,17,21,18,22,4,13,5,25,23,11,30,4,6,10,5,10,4,20,7,17,15,16,28,6,12,25,10,"New York Knicks"
1610612742,"Dallas Mavericks",19,9,10,0.474,48.5,38.5,82.3,0.468,13.5,39.1,0.345,18.6,25.4,0.733,7.7,30.4,38.1,21.2,12.8,8.1,3.3,4.9,20.7,23.1,109.1,1.7,27,21,14,21,6,29,29,16,6,5,20,16,5,26,29,29,30,28,1,5,29,15,16,2,27,8,10,"Dallas Mavericks",1610612744,"Golden State Warriors",21,11,10,0.524,48.2,43.1,89.4,0.483,16.4,42.9,0.382,15.1,18.7,0.807,9,33.2,42.2,29.9,17.1,7.4,4.1,3.6,23,18.3,117.8,0.5,4,12,14,14,21,4,13,6,2,1,3,29,30,8,24,13,24,1,29,15,25,1,30,30,3,15,10,"Golden State Warriors"
1610612757,"Portland Trail Blazers",20,11,9,0.55,48.5,38.7,83,0.466,11.9,31.7,0.376,20.4,26.5,0.77,10.6,32.2,42.8,23.7,15.7,6.8,4,4.6,19.3,22.8,109.7,-0.6,17,12,9,11,8,27,27,17,16,23,6,3,2,23,16,22,22,22,24,24,27,12,3,3,23,20,10,"Portland Trail Blazers",1610612746,"LA Clippers",21,12,9,0.571,48,39.2,82.1,0.478,11.2,31.4,0.358,16.7,22.8,0.734,7.9,35.1,43,22.9,16.2,6.6,4.7,4.2,20.2,19.9,106.4,-0.4,4,6,9,9,26,24,30,8,20,25,15,23,19,25,27,3,20,26,25,26,20,5,13,22,30,17,10,"LA Clippers"
