TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS
1610612761,"Toronto Raptors",18,9,9,0.5,48.3,40.8,91.6,0.445,11,33.3,0.331,19.2,24.5,0.782,13.7,30.5,44.2,23.1,12.9,10.5,5.8,5.7,20.7,20.9,111.7,1.6,23,18,13,18,16,19,6,27,23,16,25,11,12,18,1,29,13,24,2,1,7,24,15,12,17,11,10,"Toronto Raptors",1610612742,"Dallas Mavericks",17,9,8,0.529,48.6,38.5,82.9,0.465,13.4,39,0.344,18.8,25.5,0.735,8,30.7,38.7,20.7,12.6,8.3,3.2,5.1,20.6,23.2,109.2,2.8,29,18,7,14,6,28,28,18,6,5,19,14,4,25,26,28,30,30,1,4,29,16,14,2,25,6,10,"Dallas Mavericks"
1610612745,"Houston Rockets",18,4,14,0.222,48,38.5,87.9,0.438,12.2,35.4,0.345,20.5,26.3,0.778,13.7,32.9,46.6,21.7,17.9,7.9,5.1,6.4,21.3,22.9,109.7,-6.6,23,30,26,30,26,29,16,30,13,8,17,3,3,20,1,19,3,27,30,6,15,28,20,3,22,28,10,"Houston Rockets",1610612760,"Oklahoma City Thunder",19,8,11,0.421,49.3,44.4,94.8,0.468,11.7,34.1,0.344,16.7,21.5,0.779,11.5,32.9,44.4,25.2,13.6,7.9,6.3,5.8,22.5,19.7,117.2,-1.1,9,23,21,23,1,1,1,14,17,13,18,23,26,19,11,17,11,13,6,7,4,26,28,22,5,22,10,"Oklahoma City Thunder"
1610612759,"San Antonio Spurs",20,6,14,0.3,48.3,41.7,90.7,0.459,11.7,34.1,0.344,14.3,19.8,0.72,11.8,30.3,42.1,28.1,17,7.5,4.4,4.4,19,18.6,109.3,-10.7,3,25,26,26,23,12,8,23,18,14,20,30,29,28,8,30,22,3,28,14,21,8,1,29,24,30,10,"San Antonio Spurs",1610612747,"Los Angeles Lakers",17,6,11,0.353,48.3,40.7,88.4,0.46,9.1,29.8,0.306,19.8,24.6,0.806,9.4,36.1,45.4,24.1,15.4,7.4,5,5.3,19.2,20.6,110.4,-2.7,29,25,21,25,15,20,14,21,30,28,30,7,9,6,23,2,6,19,21,17,16,22,3,17,20,25,10,"Los Angeles Lakers"
1610612756,"Phoenix Suns",18,12,6,0.667,48.3,42.7,90.4,0.472,12.7,33.6,0.377,16.6,20.4,0.812,11.5,31.6,43.1,27.6,13.6,7.5,5.9,4.2,21.6,20.4,114.7,7.2,23,3,3,3,16,8,9,10,8,15,6,25,28,5,10,25,20,7,5,12,6,5,24,20,11,1,10,"Phoenix Suns",1610612762,"Utah Jazz",21,12,9,0.571,48.5,42.9,91.2,0.47,14.6,39.7,0.367,17,21.6,0.786,12.4,31.7,44,27.7,15.9,7.7,5.1,5.2,21.5,20.6,117.4,1.7,1,3,13,11,14,4,7,11,4,4,11,21,24,17,5,24,14,5,23,9,14,19,23,18,3,10,10,"Utah Jazz"
