TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS
1610612751,"Brooklyn Nets",20,9,11,0.45,48.3,41.2,83.4,0.494,12,32.4,0.371,17.3,21.6,0.8,7.6,32.7,40.2,26.8,15,7,7.5,4,22.1,18.9,111.7,-0.3,4,19,21,21,23,16,26,1,14,20,9,20,25,11,29,19,29,10,14,21,1,4,25,28,18,18,10,"Brooklyn Nets",1610612757,"Portland Trail Blazers",19,11,8,0.579,48.5,38.9,83.2,0.467,11.9,31.6,0.377,20.7,26.7,0.774,10.5,32.2,42.7,23.5,15.8,6.9,4.1,4.7,19.5,22.7,110.4,0.1,10,7,7,7,8,25,27,15,16,22,6,2,2,23,15,22,21,23,23,24,25,14,4,3,21,16,10,"Portland Trail Blazers"
1610612750,"Minnesota Timberwolves",19,10,9,0.526,48.3,42.3,87.5,0.483,11.2,34.3,0.326,18.3,23.3,0.787,9.8,34.5,44.4,27.2,16.5,8.1,5.7,3.7,22.2,20.7,114,0.5,10,13,12,14,17,10,17,6,21,13,27,18,17,16,20,5,11,9,27,6,7,2,27,15,14,14,10,"Minnesota Timberwolves",1610612744,"Golden State Warriors",20,10,10,0.5,48.3,42.8,89.5,0.478,16.2,42.7,0.379,15,18.7,0.804,9.1,32.9,42,29.6,17.2,7.4,4,3.7,22.9,18.3,116.8,-0.7,4,13,18,18,23,4,12,9,2,1,5,29,30,7,23,18,24,1,29,17,26,1,29,30,5,19,10,"Golden State Warriors"
1610612746,"LA Clippers",20,11,9,0.55,48,39.1,81.5,0.48,11.5,31.4,0.366,16.4,22.3,0.733,7.4,34.7,42.1,22.4,16.1,6.6,4.7,4.2,20.3,19.5,106.1,-1.1,4,7,12,12,26,24,30,8,20,24,12,27,21,26,30,4,23,26,25,26,20,6,13,25,30,21,10,"LA Clippers",1610612754,"Indiana Pacers",18,11,7,0.611,48,41.1,89.3,0.46,14.9,40.4,0.368,19.6,24.6,0.796,10.9,32.6,43.4,28.3,16,7.8,6.6,5.8,21.1,20.9,116.6,2.3,26,7,4,6,26,17,13,23,3,3,11,9,11,12,14,20,17,3,24,8,2,26,18,14,7,8,10,"Indiana Pacers"
1610612737,"Atlanta Hawks",19,11,8,0.579,48.5,43.4,93.7,0.463,9.6,29.3,0.327,18.4,22.2,0.831,11.2,33.5,44.7,23.6,13,7.4,5,5.6,20.7,22,114.8,0.2,10,7,7,7,8,3,2,20,29,30,26,16,22,3,13,11,8,22,3,15,15,23,15,7,9,15,10,"Atlanta Hawks",1610612748,"Miami Heat",20,9,11,0.45,48.5,38.3,86,0.446,11.8,35.3,0.335,20.2,23.8,0.847,9.6,31.5,41,23.9,14.1,7.5,3.4,4.6,19.2,21.9,108.6,-0.9,4,19,21,21,13,30,23,26,17,9,23,4,14,1,21,26,27,20,8,13,28,12,1,9,27,20,10,"Miami Heat"
1610612738,"Boston Celtics",19,15,4,0.789,48.5,42.3,86.7,0.488,16.4,41.3,0.397,18.9,22.5,0.843,7.7,34.3,42,26.7,13.1,5.8,5.4,3.8,20.8,20.7,119.8,6.9,10,1,1,1,8,10,22,4,1,2,2,13,20,2,28,7,24,11,4,30,11,3,16,16,1,1,10,"Boston Celtics",1610612764,"Washington Wizards",19,10,9,0.526,48.5,40.7,87.4,0.465,11.1,32.5,0.342,15.8,20.5,0.774,9.5,35.7,45.2,24.9,14.2,6.1,6.3,4.3,19.5,19.2,108.3,-1.3,10,13,12,14,8,20,18,17,22,19,19,28,28,22,22,3,6,13,9,27,4,7,6,27,29,22,10,"Washington Wizards"
1610612765,"Detroit Pistons",21,5,16,0.238,48,38.7,88,0.44,10.8,32.2,0.334,21.7,27.3,0.794,11.8,31.3,43.1,21.4,14.3,6.6,3.9,6.7,22.9,22,109.8,-7.6,2,28,30,30,26,28,15,30,26,21,24,1,1,13,10,27,20,28,11,25,27,29,30,6,23,29,10,"Detroit Pistons",1610612739,"Cleveland Cavaliers",19,12,7,0.632,49.3,41.3,85.6,0.482,12.5,31.5,0.396,19.8,24.6,0.803,10.1,33.8,43.9,24.3,15.1,6.1,4.2,4.6,20.3,23.5,114.8,6.7,10,4,4,4,1,14,24,7,9,23,3,8,8,9,18,9,14,17,16,27,24,13,12,1,10,3,10,"Cleveland Cavaliers"
1610612752,"New York Knicks",19,9,10,0.474,48.8,41.6,92.5,0.45,11,34.8,0.316,20,24.9,0.802,12.4,33.7,46.1,23.7,14,7.4,4.9,5.2,22.4,21.9,114.2,-2.2,10,19,18,20,4,13,5,25,23,10,30,5,7,10,5,10,4,21,7,15,18,17,28,8,13,24,10,"New York Knicks",1610612763,"Memphis Grizzlies",19,11,8,0.579,48.5,42.8,92.7,0.461,12.5,34.4,0.362,17,24.4,0.696,13.6,34.5,48.1,24.2,14.4,6.9,5.3,5.3,19.9,22.1,115.1,1.3,10,7,7,7,8,5,4,22,9,12,15,22,13,30,2,6,2,18,12,22,12,19,10,5,8,12,10,"Memphis Grizzlies"
1610612753,"Orlando Magic",19,5,14,0.263,48.3,39.5,84.3,0.468,10.6,31.3,0.338,19.4,24.5,0.792,10.4,34.3,44.6,21.1,16.4,5.9,5.6,4.4,21.5,20.6,108.9,-4.2,10,28,26,28,17,23,25,13,27,25,21,10,12,14,17,7,9,30,26,29,9,8,23,17,25,26,10,"Orlando Magic",1610612755,"Philadelphia 76ers",19,10,9,0.526,48,38.7,82.8,0.468,12.3,32.8,0.374,18.7,23.3,0.804,8.2,32.2,40.4,23.1,14.2,8.4,4.7,5.1,19.9,19.3,108.5,2.3,10,13,12,14,26,27,28,14,12,17,7,15,16,8,25,23,28,24,9,3,19,16,9,26,28,7,10,"Philadelphia 76ers"
1610612749,"Milwaukee Bucks",18,13,5,0.722,48.6,40.7,90,0.452,12.9,37.4,0.346,17.6,24.6,0.713,11.9,37.1,49.1,24.3,15.3,7.1,6.4,5.3,19.3,20.6,111.8,4.6,26,2,2,2,6,21,10,24,7,7,18,19,9,29,8,1,1,16,20,20,3,21,2,18,17,5,10,"Milwaukee Bucks",1610612742,"Dallas Mavericks",18,9,9,0.5,48.6,38.3,82.4,0.465,13.3,39,0.34,18.8,25.4,0.738,7.8,30.7,38.4,21.1,12.8,8.2,3.3,4.9,20.9,23.1,108.7,2.3,26,19,12,18,6,29,29,18,6,5,20,14,4,25,27,28,30,29,1,4,29,15,17,2,26,6,10,"Dallas Mavericks"
