TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS
1610612755,"Philadelphia 76ers",26,14,12,0.538,48.6,39.6,83.3,0.476,12.4,32.3,0.383,19.1,23.6,0.811,8.3,31.7,40,23.8,14.8,8.6,4.7,5,20.6,19.7,110.7,2.3,23,12,9,12,5,24,30,11,10,20,4,11,14,5,26,25,29,20,17,4,19,19,15,24,22,8,10,"Philadelphia 76ers",1610612758,"Sacramento Kings",25,14,11,0.56,48.2,42.4,86.6,0.49,13.4,37.3,0.36,19.7,25.2,0.783,8,33.9,41.9,27.2,15.1,7.2,3.3,4.4,20.8,21.2,118,3,30,12,6,9,21,10,21,3,6,6,14,6,7,18,30,9,26,5,20,15,29,10,17,9,2,7,10,"Sacramento Kings"
1610612749,"Milwaukee Bucks",26,19,7,0.731,48.4,40.9,89.7,0.456,13,37.3,0.35,17.2,23.4,0.736,11.7,36.8,48.5,25.1,14.8,6.5,6,4.9,18.8,19.8,112,4.6,23,2,1,2,11,19,10,23,7,7,17,22,15,27,9,1,2,13,15,27,3,16,2,22,17,5,10,"Milwaukee Bucks",1610612744,"Golden State Warriors",27,14,13,0.519,48.2,43.1,89.7,0.481,16.3,43.4,0.376,15,19,0.789,9.3,33.9,43.1,29.6,16.7,7,4.3,3.9,22.5,18.4,117.6,1.5,12,12,12,13,23,5,9,7,1,1,6,29,30,14,24,11,17,1,29,20,23,3,29,30,4,11,10,"Golden State Warriors"
1610612745,"Houston Rockets",26,8,18,0.308,48.4,39.2,88.3,0.444,11.8,34.8,0.339,20,25.6,0.782,13.4,32.6,46,21.5,17.6,7.8,4.8,6.2,20.8,22.6,110.3,-6,23,27,26,27,11,27,15,30,15,9,22,3,3,19,1,19,4,29,30,9,17,28,18,1,24,27,10,"Houston Rockets",1610612756,"Phoenix Suns",27,16,11,0.593,48.4,43.4,91.1,0.477,13,33.9,0.383,16.2,20.2,0.802,11.9,31.2,43.1,27.6,13.8,7.1,5.4,4,21.7,20.4,116.1,4.8,12,7,6,7,15,2,6,10,8,11,5,27,28,9,8,27,15,3,6,16,8,5,23,20,6,4,10,"Phoenix Suns"
1610612762,"Utah Jazz",29,15,14,0.517,48.3,42.6,89.2,0.477,14.6,39.2,0.372,17.5,22.5,0.778,11.7,32.1,43.8,26.6,15.8,7.3,4.8,5.2,21.3,20.8,117.3,1.4,1,10,16,16,20,8,12,8,5,5,7,19,20,20,10,24,12,9,24,14,14,22,22,13,5,12,10,"Utah Jazz",1610612740,"New Orleans Pelicans",26,18,8,0.692,48.8,43.5,89,0.488,11.1,30.2,0.368,19.6,24.7,0.792,11.1,34.1,45.2,27,14.7,8.9,4.5,4.9,19.7,20.5,117.6,7,23,3,3,3,4,1,13,5,21,28,10,9,9,13,12,8,7,6,13,2,21,16,8,16,3,1,10,"New Orleans Pelicans"
1610612747,"Los Angeles Lakers",26,11,15,0.423,48.4,42.2,89,0.474,9.7,30.2,0.322,20.8,25.9,0.803,9.7,35.7,45.3,24.8,14.7,6.9,5,5.2,18.4,21.7,114.8,-1.5,23,22,21,22,11,12,13,13,30,28,28,1,1,8,19,2,5,15,12,22,13,24,1,6,11,22,10,"Los Angeles Lakers",1610612738,"Boston Celtics",28,21,7,0.75,48.5,42.4,86.6,0.489,16.2,41.4,0.391,18.4,22,0.833,8.1,34.4,42.5,26.8,13.7,6.4,5.1,3.8,20.1,20.5,119.3,6.9,5,1,1,1,8,11,20,4,2,2,2,16,24,1,28,7,23,8,4,29,11,1,14,16,1,2,10,"Boston Celtics"
