TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS
1610612756,"Phoenix Suns",15,9,6,0.6,48.3,42.4,89.2,0.475,12.5,33.5,0.375,17.7,21.2,0.833,11.1,30.5,41.5,27.5,13.5,7.8,5.6,3.9,21.8,21.2,115,6.2,23,8,3,7,16,10,14,9,10,18,10,20,25,4,13,29,25,7,5,8,8,3,22,12,10,2,10,"Phoenix Suns",1610612752,"New York Knicks",16,8,8,0.5,48.6,41.2,91.9,0.448,11.1,35.1,0.317,20,25.1,0.798,12.4,34.1,46.5,23.9,14.4,7.5,4.9,5.1,21.7,22.1,113.5,-1.8,8,16,16,17,7,15,5,26,23,9,29,5,6,8,4,11,3,19,12,13,19,16,21,6,14,24,10,"New York Knicks"
1610612764,"Washington Wizards",16,9,7,0.563,48.6,40.7,86.6,0.47,11.1,31.6,0.35,16.3,20.8,0.786,9.1,36,45.1,25.1,14.2,6,5.8,4.2,19.6,19.4,108.8,-1.1,8,8,13,14,7,19,22,14,24,23,17,25,27,14,22,2,7,14,11,27,6,7,6,25,26,23,10,"Washington Wizards",1610612766,"Charlotte Hornets",17,4,13,0.235,49.5,41.3,92.8,0.445,10.9,33.7,0.323,16.5,22.2,0.741,12.4,32.7,45.1,25.6,15,7.9,5.5,7,22.2,20.6,109.9,-5.8,2,27,28,28,2,14,3,27,25,15,26,24,21,27,5,18,8,12,18,7,10,30,27,17,22,27,10,"Charlotte Hornets"
1610612758,"Sacramento Kings",14,8,6,0.571,48.4,43.3,86.8,0.499,14.6,38.1,0.382,19.1,24.4,0.784,7.6,32.6,40.2,28.2,14.5,7.2,3.3,3.9,21,21.4,120.3,3.6,29,16,3,13,14,4,21,1,5,7,6,14,10,16,28,20,28,4,14,15,28,4,17,10,1,7,10,"Sacramento Kings",1610612765,"Detroit Pistons",17,3,14,0.176,48,37.5,87.6,0.428,10.7,33.5,0.32,22.6,29.1,0.777,11.6,32.1,43.7,21.1,14.5,6.6,4.1,6.9,23,22.6,108.2,-9.2,2,29,30,30,24,30,17,30,26,17,27,1,1,19,10,24,16,29,13,25,25,29,29,5,28,30,10,"Detroit Pistons"
1610612751,"Brooklyn Nets",16,7,9,0.438,48.3,39.9,83.4,0.478,11.4,31.6,0.362,19.5,24.1,0.808,8.1,32.3,40.4,25.8,14.1,7.4,7.1,4.4,21.8,20.6,110.7,-0.7,8,20,20,20,17,23,26,6,19,23,14,8,14,6,27,22,26,11,8,14,1,8,23,18,18,21,10,"Brooklyn Nets",1610612763,"Memphis Grizzlies",16,10,6,0.625,48.6,42.6,92.6,0.46,12.4,34.3,0.362,16.7,23.5,0.71,13.8,34.7,48.4,23.8,14.5,6.4,5.4,5.6,20.3,21.8,114.4,1.2,8,4,3,4,7,7,4,21,11,12,13,23,17,30,1,6,2,21,14,26,11,21,9,9,13,13,10,"Memphis Grizzlies"
1610612739,"Cleveland Cavaliers",15,9,6,0.6,49.7,41.5,87.5,0.475,12.7,32.1,0.394,20.1,25.3,0.795,10.3,34.3,44.6,24.8,14.7,5.8,4.7,4.6,20.9,24.3,115.9,5.8,23,8,3,7,1,13,18,10,9,21,2,4,5,12,16,9,11,15,16,29,22,14,16,1,8,3,10,"Cleveland Cavaliers",1610612748,"Miami Heat",16,7,9,0.438,48.6,38.7,85.4,0.453,12.3,35.6,0.344,20.4,23.7,0.86,9,31.3,40.3,24.4,14,7.7,3.1,4.4,19.4,21.9,110,0.1,8,20,20,20,7,25,24,24,13,8,20,3,16,1,23,26,27,17,7,9,30,10,4,7,21,15,10,"Miami Heat"
1610612745,"Houston Rockets",16,3,13,0.188,48,38.2,87.9,0.435,12.1,34.8,0.346,19.5,25.4,0.768,13.3,32.6,45.9,21.3,17.9,7.6,5.4,6.6,21.4,22.8,107.9,-7.4,8,29,28,29,24,29,15,29,16,10,18,8,4,22,2,21,5,27,30,12,11,27,19,4,29,28,10,"Houston Rockets",1610612744,"Golden State Warriors",16,7,9,0.438,48.3,42.6,89.5,0.476,15.7,41.8,0.376,16.1,20,0.806,8.9,33.1,42,29.2,16.6,7,3.8,3.7,23.5,19.4,117.1,-0.2,8,20,20,20,17,7,11,7,2,1,8,26,29,7,24,15,23,1,28,21,26,2,30,25,4,18,10,"Golden State Warriors"
1610612742,"Dallas Mavericks",15,9,6,0.6,48.7,38.4,83.3,0.461,13.5,39.3,0.342,19.6,26.1,0.75,8.3,30.8,39.1,20.5,12.5,8.8,3.3,5.2,20.6,23.5,109.9,4.1,23,8,3,7,5,28,27,20,6,5,21,6,3,25,25,27,29,30,1,2,29,17,12,2,25,5,10,"Dallas Mavericks",1610612743,"Denver Nuggets",15,9,6,0.6,48,43.1,87.3,0.494,13,31.5,0.413,15.7,20.8,0.753,10.3,33.3,43.5,27.9,15.4,7.1,3.7,4.5,18.7,19.7,114.9,-0.1,23,8,3,7,24,5,19,2,8,25,1,28,26,24,18,12,18,5,21,19,27,11,1,23,11,16,10,"Denver Nuggets"
1610612747,"Los Angeles Lakers",14,4,10,0.286,48.4,40.8,89.3,0.457,9.4,30.3,0.309,19.3,24.2,0.796,9.8,34.8,44.6,23.9,14.8,7.2,5.1,5.6,20.6,20.9,110.2,-5.6,29,27,24,27,14,18,13,23,29,27,30,12,12,10,21,5,12,20,17,15,16,23,13,15,20,26,10,"Los Angeles Lakers",1610612759,"San Antonio Spurs",17,6,11,0.353,48.3,41.9,89.6,0.468,12.4,34.1,0.364,14.8,20.1,0.737,11.5,30.4,41.8,28.5,17.3,7.1,4.8,4.4,18.9,19.1,111.1,-9,2,24,26,25,21,12,10,16,12,13,12,30,28,28,12,30,24,2,29,20,20,9,2,28,16,29,10,"San Antonio Spurs"
