TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS
1610612748,"Miami Heat",25,11,14,0.44,48.6,38.6,85.9,0.449,11.9,35.4,0.337,19.2,22.8,0.84,9.4,32,41.3,23.7,14.4,7.6,3.4,4.1,19,20.7,108.3,-1.9,8,21,21,21,6,30,23,27,14,8,22,10,19,2,24,24,27,20,9,10,30,5,2,15,28,25,10,"Miami Heat",1610612746,"LA Clippers",26,14,12,0.538,48.2,39.2,84.1,0.466,11.5,32,0.359,17.5,23.7,0.74,9.4,34.5,43.8,22.8,15.8,6.3,4.9,4.5,20.2,20.1,107.3,-1.7,3,8,11,12,26,25,25,17,19,20,15,21,15,25,23,6,13,26,23,30,15,12,13,22,30,24,10,"LA Clippers"
1610612759,"San Antonio Spurs",24,6,18,0.25,48.2,41.8,91.5,0.457,11.6,34.4,0.338,14.3,19.8,0.722,12,30.6,42.6,27.8,16.3,7.1,4.2,4.3,19.9,18.7,109.5,-11.8,19,29,27,29,19,13,5,23,18,10,21,30,29,29,7,29,24,3,26,16,24,7,9,29,26,30,10,"San Antonio Spurs",1610612745,"Houston Rockets",24,7,17,0.292,48.4,39,87.8,0.444,12.1,35.4,0.343,20.8,26.6,0.781,13.4,32.6,46,21.4,18,7.8,4.7,6.1,21,23.2,110.9,-6.3,19,26,26,26,9,28,16,30,11,9,19,1,1,18,2,19,4,29,30,8,19,28,20,1,22,28,10,"Houston Rockets"
1610612757,"Portland Trail Blazers",24,13,11,0.542,48.4,39.2,83.8,0.468,12.1,31.5,0.383,19.8,25.8,0.767,10.7,32.5,43.2,23.8,15.2,6.7,4.2,4.8,19.6,22.3,110.3,-0.7,19,11,9,10,9,24,27,16,13,24,3,4,3,22,14,20,16,19,21,24,25,14,5,3,23,17,10,"Portland Trail Blazers",1610612743,"Denver Nuggets",24,14,10,0.583,48.2,43,86,0.5,12.3,31,0.397,16.4,21.9,0.747,10.3,32.5,42.8,28,15.3,7.1,4.3,4.5,19.8,20.5,114.8,1,19,8,7,7,19,5,22,1,9,25,2,28,24,24,16,20,21,2,22,16,22,10,8,17,11,12,10,"Denver Nuggets"
